Id;Name;City;Country;Code
9215;Bouarfa Airport;Bouarfa;Morocco;UAR
9218;Nyeri Airport;NYERI;Kenya;NYE
9225;Andrau Airpark;Houston;United States;AAP
9226;Flying Cloud Airport;Eden Prairie;United States;FCM
9227;Likoma Island Airport;Likoma Island;Malawi;LIX
9228;Johnson County Executive Airport;Olathe;United States;OJC
9229;Sigiriya Air Force Base;Sigiriya;Sri Lanka;GIU
9232;Neumünster Airport;Neumuenster;Germany;EUM
9233;Tak Airport;Tak;Thailand;TKT
9236;Barrie-Orillia (Lake Simcoe Regional Airport);Barrie-Orillia;Canada;YLK
9237;Huronia Airport;Midland;Canada;\N
9238;Markham Airport;Markham;Canada;\N
9239;Stanhope Municipal Airport;Haliburton;Canada;\N
9240;Kawartha Lakes (Lindsay) Airport;Lindsay;Canada;\N
9241;Niagara District Airport;Saint Catherines;Canada;YCM
9243;Edenvale Aerodrome;Edenvale;Canada;\N
9244;Orillia Airport;Orillia;Canada;\N
9245;Holland Landing Airpark;Holland Landing;Canada;\N
9247;Parry Sound Area Municipal Airport;Parry Sound;Canada;YPD
9248;Hanover / Saugeen Municipal Airport;Hanover;Canada;\N
9249;Brandywine Airport;West Goshen Township;United States;\N
9251;Manassas Regional Airport/Harry P. Davis Field;Manassas;United States;MNZ
9252;Texas Gulf Coast Regional Airport;Angleton;United States;LJN
9253;Bubovice Airport;Bubovice;Czech Republic;\N
9255;Rakkestad Astorp Airport;Rakkestad;Norway;\N
9272;Bingöl Çeltiksuyu Airport;Bingol;Turkey;BGG
9273;Kastamonu Airport;Kastamonu;Turkey;KFS
9276;Elstree Airfield;Elstree;United Kingdom;\N
9277;Sandtoft Airfield;Sandtoft;United Kingdom;\N
9290;Torit Airport;Torit;South Sudan;\N
9305;Shelby County Airport;Shelbyville;United States;\N
9308;Lüliang Airport;Lvliang;China;LLV
9310;Daocheng Yading Airport;Daocheng;China;DCY
9311;Gannan Xiahe Airport;Xiahe city;China;GXH
9317;Vängsö Airport;Vangso;Sweden;\N
9327;Comiso Airport;Comiso;Italy;CIY
9348;Enumclaw Airport;Enumclaw;United States;\N
9371;Markovo Airport;Markovo;Russia;KVM
9372;Seymchan Airport;Seymchan;Russia;\N
9373;Zyryanka Airport;Zyryanka;Russia;ZKP
9374;Susuman Airport;Susuman;Russia;\N
9376;Ust-Maya Airport;Ust-Maya;Russia;UMS
9377;Aldan Airport;Aldan;Russia;ADH
9378;Olyokminsk Airport;Olekminsk;Russia;OLZ
9379;Vitim Airport;Vitim;Russia;\N
9380;Pellworm Field;Pellworm;Germany;\N
9386;Xinyuan Nalati Airport;Xinyuan;China;NLT
9387;Port Alsworth Airport;Port alsworth;United States;PTA
9388;Fontaine Airport;Belfort;France;BOR
9390;Fairfield County Airport;Winnsboro;United States;\N
9391;Obock Airport;Obock;Djibouti;OBC
9392;Tadjoura Airport;Tadjoura;Djibouti;TDJ
9393;Santa Cruz del Quiche Airport;Santa Cruz des Quiche;Guatemala;AQB
9394;Norðfjörður Airport;Nordfjordur;Iceland;NOR
9395;Bursa Airport;Bursa;Turkey;BTZ
9396;Skyhaven Airport;Rochester;United States;\N
9397;Waris Airport;Waris-Papua Island;Indonesia;WAR
9399;Newton City-County Airport;Newton;United States;EWK
9400;La Ferté Alais Airfield;La Ferte Alais;France;\N
9402;Bairnsdale Airport;Bairnsdale;Australia;BSJ
9403;Taszár Air Base;Columbus;United States;TZR
9406;Fort Bridger Airport;Fort Bridger;United States;FBR
9407;Prosser Airport;Prosser;United States;\N
9408;Chehalis Centralia Airport;Chehalis;United States;CLS
9409;Desert Aire Regional Airport;Mattawa;United States;\N
9411;Evanston-Uinta County Airport-Burns Field;Evanston;United States;EVW
9412;Sabetha Municipal Airport;Sabetha;United States;\N
9413;Mt Pleasant Regional-Faison field;Mount Pleasant;United States;\N
9414;Jimmy Carter Regional Airport;Americus;United States;\N
9415;Weedon Field;Eufala;United States;EUF
9416;Saluda County Airport;Saluda;United States;\N
9417;Dare County Regional Airport;Manteo;United States;MEO
9418;Auburn University Regional Airport;Auburn;United States;AUO
9419;Tri Cities Airport;Endicott;United States;\N
9428;Bessemer Airport;Bessemer;United States;\N
9429;Colorado Springs East Airport;Ellicott;United States;\N
9447;Crystal Airport;Crystal;United States;\N
9448;Clarke County Airport;Quitman;United States;\N
9450;W H 'Bud' Barron Airport;Dublin;United States;DBN
9474;Pukarua Airport;Pukarua;French Polynesia;PUK
9475;Kabale Airport;Kabale;Uganda;\N
9481;Guatuso Airport;Marigot;France;\N
9484;Central Bolívar Airport;Sevilla;Spain;\N
9488;Corvallis Municipal Airport;Corvallis;United States;CVO
9492;Tuzla Romania Airport;Tuzla;Romania;\N
9500;El Almendro Airport;Scranton;United States;\N
9511;San Agustin Airport;Morristown;United States;\N
9521;Samambaia Heliport;Saint Denis;Reunion;\N
9528;Fazenda Campo Verde Airport;Sihanoukville;Cambodia;\N
9532;Prominent Hill Airport;Prominent Hill;Australia;PXH
9533;Cowra Airport;Chatsworth;Australia;CWT
9542;Coral Bay Airport;Coral Bay;Australia;\N
9543;Ogden Hinckley Airport;Ogden;United States;OGD
9544;Lake Country Regional Airport;Clarksville;United Arab Emirates;\N
9545;Robert S Kerr Airport;Poteau;United States;\N
9546;Colorado Plains Regional Airport;Akron;United States;AKO
9547;Sanderson Field;Shelton;United States;SHN
9739;Napakiak Airport;Napakiak;United States;WNA
9744;Napaskiak Airport;Napaskiak;United States;PKA
9746;Tok Airport;Tok;United States;\N
9749;Bedwell Harbour Seaplane Base;Bedwell Harbour;Canada;YBW
9751;Washabo Airport;Washabo;Suriname;WSO
9753;Popham Airfield;Popham;United Kingdom;\N
9754;Causey Airport;Liberty;United States;\N
9759;Abaco I Walker C Airport;Walker's Cay;Bahamas;WKR
9760;Black Point Airstrip;Black Point;Bahamas;\N
9761;Bartica A Airport;Bartica;Guyana;GFO
9763;Doylestown Airport;Doylestown;United States;DYL
9766;Cape Town Waterfort Heliport;Cap Town;South Africa;\N
9768;Tingo Maria Airport;Tingo Maria;Peru;TGI
9769;Plínio Alarcom Airport;Tres Lagoas;Brazil;TJL
9770;Zhangye Ganzhou Airport;Zhangye;China;YZY
9771;Cacoal Airport;Cacoal;Brazil;OAL
9772;Warren Field;Washington;United States;OCW
9773;Hyde County Airport;Engelhard;United States;\N
9774;Mocopulli Airport;Castro;Chile;MHC
9776;Stillwater Regional Airport;Stillwater;United States;SWO
9777;Okmulgee Regional Airport;Okmulgee;United States;OKM
9778;Cushing Municipal Airport;Cushing;United States;CUH
9779;Clinton Sherman Airport;Clinton;United States;CSM
9780;Strother Field;Winfield;United States;WLD
9781;Wiley Post Airport;Oklahoma City;United States;PWA
9782;Shreveport Downtown Airport;Shreveport;United States;DTN
9783;Stephenville Clark Regional Airport;Stephenville;United States;SEP
9784;Perry Municipal Airport;Perry;United States;\N
9786;Hamilton Municipal Airport;Hamilton;United States;\N
9787;Ada Regional Airport;Ada;United States;ADT
9788;Mesquite Metro Airport;Misquite;United States;\N
9789;Denton Municipal Airport;Denton;United States;\N
9790;Austin Executive Airport;Austin;United States;\N
9791;Lago Vista Tx Rusty Allen Airport;Lago Vista;United States;\N
9792;Brenham Municipal Airport;Brenham;United States;\N
9793;Lakeway Airpark;Lakeway;United States;\N
9794;Iraan Municipal Airport;Iraan;United States;IRB
9795;Kestrel Airpark;San Antonio;United States;\N
9796;Elliot Lake Municipal Airport;ELLIOT LAKE;Canada;YEL
9797;Wilkes County Airport;North Wilkesboro;United States;IKB
9798;Charleston Executive Airport;Charleston;United States;\N
9799;Danville Regional Airport;Danville;United States;DAN
9800;Brookneal/Campbell County Airport;Brookneal;United States;\N
9805;Yerbogachen Airport;Yerbogachen;Russia;ERG
9806;Cheraw Municipal Airport/Lynch Bellinger Field;Cheraw;United States;HCW
9808;Wauchula Municipal Airport;Wuchula;United States;\N
9818;Lilydale Airport;Lilydale;Australia;\N
9819;Beni Mellal Airport;Beni Mellal;Morocco;BEM
9820;Şırnak Şerafettin Elçi Airport;Cizre;Turkey;NKT
9821;Suntar Airport;Suntar;Russia;SUY
9824;Tazadit Airport;Zouerat;Mauritania;OUZ
9825;Asaba International Airport;Asaba;Nigeria;ABB
9826;Akwa Ibom International Airport;Uyo;Nigeria;QUO
9828;Kasama Airport;Kasama;Zambia;KAA
9829;Mbeya Airport;Mbeya;Tanzania;\N
9830;Mpanda Airport;Mpanda;Tanzania;\N
9831;Songea Airport;Songea;Tanzania;SGX
9832;Morogoro Airport;Morogoro;Tanzania;\N
9843;Jiuhuashan Airport;Chizhou;China;JUH
9844;Anshan Air Base;Anshan;China;AOG
9845;Saertu Airport;Daqing;China;DQA
9846;Zunyi Xinzhou Airport;Zunyi;China;ZYI
9847;Conway Horry County Airport;Conway;United States;\N
9848;Lindu Airport;Yinchun;China;LDS
9849;Anshun Huangguoshu Airport;Anshun;China;AVA
9850;Sikasso Airport;Sikasso;Mali;KSS
9853;Toowoomba Wellcamp Airport;Toowoomba;Australia;WTB
9854;Tonghua Sanyuanpu Airport;Tonghua;China;TNH
9857;Suzhou Guangfu Airport;Suzhou;China;SZV
9860;City Airport Manchester;Manchester;United Kingdom;\N
9861;Sleap Airport;Shrewsbury;United Kingdom;\N
9862;Tatenhill Airfield;Burton-on-Trent;United Kingdom;\N
9863;Full Sutton Airfield;York;United Kingdom;\N
9864;Sherburn-In-Elmet Airfield;Leeds;United Kingdom;\N
9866;Beringin Airport;Muara Teweh;Indonesia;\N
9868;Mulia Airport;Mulia;Indonesia;LII
9872;Stenkol Airport;Bintuni;Indonesia;NTI
9873;Wasior Airport;Wasior;Indonesia;WSR
9874;Silangit Airport;Siborong-Borong;Indonesia;DTB
9875;Lasikin Airport;Sinabang;Indonesia;\N
9886;Seunagan Airport;Nagan Raya;Indonesia;MEQ
9887;Betoambari Airport;Bau-Bau;Indonesia;BUW
9888;Kao Airport;Kao;Indonesia;KAZ
9889;Melangguane Airport;Melonguane;Indonesia;MNA
9890;Sanggata/Sangkimah Airport;Sanggata;Indonesia;SGQ
9891;Muara Bungo Airport;Muara Bungo;Indonesia;BUU
9892;Selayar/Aroepala Airport;Selayar;Indonesia;\N
9897;Illaga Airport;Illaga;Indonesia;ILA
9898;Oksibil Airport;Oksibil;Indonesia;OKL
9899;Kokonau Airport;Kokonau;Indonesia;KOX
9901;Clermont Airport;Clermont;Australia;CMQ
9902;Warrnambool Airport;Warrnambool;Australia;WMB
9904;Richmond Airport;Richmond;Australia;RCM
9905;RAAF Base Curtin;Derby;Australia;DCN
9935;Kualanamu International Airport;Medan;Indonesia;KNO
9937;Gratiot Community Airport;Kamloops;Canada;AMN
9938;Asheboro Regional Airport;Asheboro;United States;\N
9939;Seosan Air Base;Seosan;South Korea;HMY
9942;Henderson Field;Wallace;United States;\N
9943;Emporia Greensville Regional Airport;Emporia;United States;\N
10017;San Gabriel Valley Airport;El Monte;United States;EMT
10057;Farah Airport;Farah;Afghanistan;FAH
10061;Pasighat Airport;Pasighat;India;IXT
10062;Kee Field;Pineville;United States;\N
10069;Kramatorsk Airport;Kramatorsk;Ukraine;KRQ
10080;Kautokeino Air Base;Kautokeino;Norway;QKX
10089;Lille/Marcq-en-Baroeul Airport;Marcq En Baroeul;France;\N
10096;Kawass Airport;Kamsar;Guinea;\N
10102;Stinson Municipal Airport;Stinson;United States;SSF
10103;Sallisaw Municipal Airport;Sallisaw;United States;\N
10104;Jasper County Airport-Bell Field;Jasper;United States;JAS
10105;El Dorado Springs Memorial Airport;El dorado springs;United States;\N
10106;Marfa Municipal Airport;Marfa;United States;MRF
10107;Alpine Casparis Municipal Airport;Alpine;United States;ALE
10110;Bubaque Airport;Bubaque;Guinea-Bissau;BQE
10114;Chichen Itza International Airport;Chichen Itza;Mexico;CZA
10116;Bunbury Airport;Bunbury;Australia;BUY
10117;Cable Airport;Upland;United States;CCB
10121;Mount Sterling Montgomery County Airport;Mount Sterling;United States;\N
10122;Elkhart Municipal Airport;Elkhart;United States;EKI
10123;Nappanee Municipal Airport;Nappanee ;United States;\N
10128;Jim Hamilton L.B. Owens Airport;Columbia;United States;CUB
10129;Grove Municipal Airport;Grove;United States;\N
10130;Mc Pherson Airport;Mc Pherson;United States;\N
10131;Donaldson Field Airport;Greenville;United States;GDC
10132;Perry Houston County Airport;Perry;United States;\N
10133;Hartsville Regional Airport;Hartsville;United States;HVS
10134;Horace Williams Airport;Chapel Hill;United States;\N
10135;San Cristobal de las Casas Airport;San Cristobal de las Casas;Mexico;SZT
10137;Dunnville Airport;Dunnville;Canada;DU9
10138;Brunswick County Airport;Oak Island;United States;\N
10139;Chesterfield County Airport;Richmond;United States;\N
10140;Atherton Airport;Atherton;Australia;\N
10141;Bagdarin Airport;Bagdarin;Russia;\N
10142;Scarlett Martinez International Airport;Rio Hato;Panama;RIH
10144;Henderson Oxford Airport;Oxford;United States;\N
10145;Leesburg International Airport;Leesburg;United States;LEE
10148;Semyazino Airport;Vladimir;Russia;\N
10149;Witberg Tswalu Airport;Dedeben;South Africa;\N
10151;Mana Pools Airport;Mana Pools;Zimbabwe;\N
10154;Pouso Alegre Airport;Pouso Alegre;Brazil;PPY
10155;Brigadeiro Cabral Airport;Divinopolis;Brazil;DIQ
10156;Yeysk Airport;Eysk;Russia;EIK
10157;Berdyansk Airport;Berdyansk;Ukraine;ERD
10158;Blimbingsari Airport;Banyuwangi;Indonesia;BWX
10160;Erenhot Saiwusu International Airport;Erenhot;China;ERL
10161;Shobdon Aerodrome;Shobdon;United Kingdom;\N
10162;Chino Airport;Chino;United States;CNO
10163;Kamigoto Airport;Shin-kamigoto;Japan;\N
10164;Ojika Airport;Odika;Japan;\N
10165;Chofu Airport;Tokyo;Japan;\N
10166;Hateruma Airport;Taketomi;Japan;HTR
10169;Madison County Airport;London;United States;\N
10171;Las Brujas Airport;Cayo Santa Maria;Cuba;BWW
10173;Digby (General Hospital) Heliport;Tremblay-en-France;France;\N
10178;Thun Airport;Thun;Switzerland;\N
10184;Lavrentiya Airport;Lavrentiya;Russia;\N
10185;Paso Robles Municipal Airport;Paso Robles;United States;PRB
10186;N 104 Helipad;Ulleung;South Korea;\N
10209;Beijing Daxing International Airport;Beijing;China;PKX
10295;Kymi Airport;Kotka;Finland;\N
10360;Half Moon Bay Airport;Half Moon Bay;United States;HAF
10363;Hechi Jinchengjiang Airport;Hechi;China;HCJ
10370;Kadina Airport;Kadina;Australia;\N
10371;General WM J Fox Airfield;Lancaster;United States;WJF
10378;Coondewanna Airport;Coondewanna;Australia;CJF
10544;Guarapari Airport;Guarapari;Brazil;GUZ
10545;Ubatuba Airport;Ubatuba;Brazil;UBT
10611;Ali Air Base;Nasiriyah;Iraq;\N
10617;Ota Air Base;Ota;Portugal;\N
10618;Borroloola Airport;Borroloola;Australia;BOX
10723;Elsenthal Grafe Airport;Elsenthal;Germany;\N
10744;Newtownards Airport;Newtownards;United Kingdom;\N
10745;Lashenden (Headcorn) Airfield;Headcorn;United Kingdom;\N
10746;Panshanger Aerodrome;Panshanger;United Kingdom;\N
10747;Thurrock Airfield;Thurrock;United Kingdom;\N
10748;Stapleford Aerodrome;Stapleford;United Kingdom;\N
10750;HAL Airport;Bangalore;India;\N
10751;Chichester/Goodwood Airport;Goodwood;United Kingdom;QUG
10752;Omarama Glider Airport;Omarama;New Zealand;\N
10753;Haast Aerodrome;Haast;New Zealand;\N
10776;Meschede-Schüren Airport;Meschede;Germany;\N
10792;Jumandy Airport;Tena;Ecuador;TNW
10794;Morro da Urca Heliport;Rio de Janeiro;Brazil;\N
10800;Dongji Aiport;Fuyuan;China;FYJ
10802;Skúvoy Heliport;Skuvoy;Faroe Islands;\N
10803;Stóra Dímun Heliport;Stora Dimun;Faroe Islands;\N
10804;Frooba Heliport;Frooba;Faroe Islands;\N
10831;Person County Airport;Roxboro;United States;\N
10934;Zulu Inyala Airport;Phinda;South Africa;PZL
10937;Liupanshui Yuezhao Airport;Liupanshui;China;LPF
10938;Kaili Airport;Kaili;China;KJH
10939;Shennongjia Hongping Airport;Shennongjia;China;HPG
10940;Zhangjiakou Ningyuan Airport;Zhangjiakou;China;ZQZ
10941;Arxan Yi'ershi Airport;Arxan;China;YIE
10942;Hengyang Nanyue Airport;Hengyang;China;HNY
10943;Hongyuan Airport;Ngawa;China;AHJ
10949;Wonsan Kalma International Airport;Wonsan;North Korea;WOS
10951;Mestia Queen Tamar Airport;Mestia;Georgia;\N
10952;Magas Airport;Magas;Russia;IGT
11004;Talladega Municipal Airport;Talladega;United States;ASN
11005;Greenville Downtown Airport;Greenville;United States;GMU
11008;Mankato Regional Airport;Mankato;United States;\N
11009;Captain Auguste George Airport;Anegada;British Virgin Islands;NGD
11010;Troy Municipal Airport at N Kenneth Campbell Field;Troy;United States;TOI
11011;Merkel Field Sylacauga Municipal Airport;Sylacauga;United States;\N
11012;Enterprise Municipal Airport;Enterprise;United States;ETS
11017;Ryan Field;Tucson;United States;\N
11018;Efogi Airport;Efogi;Papua New Guinea;EFG
11019;Kagi Airport;Kagi;Papua New Guinea;KGW
11020;Nadunumu Airport;Nadunumu;Papua New Guinea;NDN
11021;Bodinumu Airport;Bodinumu;Papua New Guinea;BNM
11022;Thomas C Russell Field;Alexander City;United States;ALX
11030;Port Keats Airport;Wadeye;Australia;PKT
11031;Garden Point Airport;Pirlangimpi;Australia;GPN
11032;Stade Airport;Stade;Germany;\N
11035;Meriden Markham Municipal Airport;Meriden;United States;\N
11038;Flinders Island Airport;Elliston;Australia;\N
11048;Luzern-Beromunster Airport;Lucerne;Switzerland;\N
11049;La Grand'combe Airport;La Grand'Combe;France;\N
11051;Hamad International Airport;Doha;Qatar;DOH
11053;Fort Mackay / Horizon Airport;Wood Buffalo;Canada;HZP
11054;Canmore Municipal Heliport;Canmore;Canada;\N
11055;Krasnokamensk Airport;Krasnokamensk;Russia;\N
11067;Ridgely Airpark;Ridgely;United States;\N
11068;New Castle Henry Co. Municipal Airport;New Castle;United States;\N
11069;Scott City Municipal Airport;Scott City;United States;\N
11070;Brewster Field;Holdredge;United States;HDE
11071;Pratt Regional Airport;Pratt;United States;PTT
11072;Yubileyniy Airfield;Baikonur;Kazakhstan;\N
11073;Wahoo Municipal Airport;Wahoo;United States;\N
11074;Jim Kelly Field;Lexington;United States;LXN
11075;Sublette Municipal Airport;Sublette;United States;\N
11076;Council Bluffs Municipal Airport;Council Bluffs;United States;CBF
11077;Kokomo Municipal Airport;Kokomo;United States;OKK
11078;Neodesha Municipal Airport;Neodesha;United States;\N
11079;King Ranch Airport;Sutton;United States;\N
11080;Elkhart Morton County Airport;Elkhart;United States;\N
11081;Front Range Airport;Denver;United States;\N
11082;Galesburg Municipal Airport;Galesburg;United States;GBG
11084;Guymon Municipal Airport;Guymon;United States;GUY
11086;Meade Municipal Airport;Meade;United States;\N
11087;Turkey Mountain Estates Airport;Shell Knob;United States;\N
11088;Ulysses Airport;Ulysses;United States;\N
11089;Flagler Aerial Spraying Inc Airport;Flagler;United States;\N
11090;Independence Municipal Airport;Independence;United States;IDP
11091;Augusta Municipal Airport;Augusta;United States;\N
11092;Larned Pawnee County Airport;Larned;United States;\N
11093;Lampasas Airport;Lampasas;United States;\N
11094;Bay City Municipal Airport;Bay City;United States;BBC
11095;Cox Field;Paris;United States;PRX
11096;Coffeyville Municipal Airport;Coffeyville;United States;CFV
11097;The Farm Airport;Summit;United States;\N
11098;Greeley–Weld County Airport;Greeley;United States;GXY
11099;General Dewitt Spain Airport;Memphis;United States;\N
11100;Oryol Yuzhny Airport;Oakley;United States;OEL
11101;Fremont Municipal Airport;Fremont;United States;FET
11102;La Grande/Union County Airport;La Grande;United States;LGD
11103;Olsztyn-Mazury Airport;Szczytno-Szymany;Poland;SZY
11110;Pocono Mountains Municipal Airport;Mount Pocono;United States;MPO
11111;Quakertown Airport;Quakertown;United States;UKT
11127;Banff Airport;Banff;Canada;YBA
11129;Nordborg Flyveplads;Nordborg;Denmark;\N
11131;Banning Municipal Airport;Banning;United States;BNG
11132;Gießen-Lützellinden Airport;Giessen;Germany;\N
11133;Tököl Airport;Budapest;Hungary;\N
11134;Karl Stefan Memorial Airport;Norfolk  Nebraska;United States;OFK
11139;Kotido Airport;Kotido;Uganda;\N
11140;Kajjansi Airfield;Kampala;Uganda;\N
11141;Arlington Municipal Airport;Arlington;United States;\N
11142;Paracatu Airport;Paracatu;Brazil;\N
11143;Das Bandeirinhas Airport;Conselheiro Lafaiete;Brazil;\N
11144;Janaúba Airport;Janauba;Brazil;\N
11145;Juscelino Kubitscheck Airport;Teofilo Otoni;Brazil;TFL
11146;Cristiano Ferreira Varella Airport;Muriae;Brazil;\N
11153;Peter O Knight Airport;Tampa;United States;TPF
